Product_ID,Segment,Source File,Specific_Category,US_url,IN_url,name,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_discount_pct_calc,US_on_sale,IN_price_current_inr,IN_price_original_inr,IN_price_current_usd,IN_price_original_usd,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,US_detail_selector,US_composition_selector,IN_detail_selector,IN_composition_selector,row_collected_at_local,row_collected_at_utc,fx_rate_live_usd_inr,fx_rate_timestamp_utc
17041244,Men,comparison_men_shirts,Men_men_shirts,https://shop.mango.com/us/en/p/men/shirts/rib-knit-shirt_17041244,https://shop.mango.com/in/en/p/men/shirts/rib-knit-shirt_17041244,Rib-knit shirt - Men | MANGO USA,,35.99,79.99,-55,55.01,True,4990.0,,53.87,,,,False,-17.88,"100% linen bowling-collar shirt | 100% linen slim-fit shirt | Composition: 35% viscose, 30% polyester, 25% cotton, 10% linen","China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:05:03.060125-04:00,2026-04-03T11:05:03.060163+00:00,92.63366,2026-04-03T11:03:00+00:00
17047801,Women,comparison_jeans,Women_jeans,https://shop.mango.com/us/en/p/women/jeans/wide-leg/wide-leg-jeans-with-rhinestones_17047801,https://shop.mango.com/in/en/p/women/jeans/wide-leg/wide-leg-jeans-with-rhinestones_17047801,Wide leg jeans with rhinestones - Women | MANGO USA,,99.99,,,,False,6290.0,,67.9,,,,False,32.09,"Composition: 100% cotton | Lining: 65% polyester, 35% cotton","China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:05:44.755088-04:00,2026-04-03T11:05:44.755122+00:00,92.63704,2026-04-03T11:04:00+00:00
17061177,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/fine-knit-top_17061177,https://shop.mango.com/in/en/p/women/tops/basics/fine-knit-top_17061177,Fine-knit top - Women | MANGO USA,,19.99,45.99,-57,56.53,True,2390.0,,25.8,,,,False,-5.81,"100% linen crop top | Composition: 71% viscose, 29% polyamide","Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:06:26.314003-04:00,2026-04-03T11:06:26.314054+00:00,92.63269,2026-04-03T11:05:00+00:00
17068277,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/polos/100-cashmere-polo-sweater_17068277,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/polos/100-cashmere-polo-sweater_17068277,100% cashmere polo sweater - Men | MANGO USA,,159.99,269.99,-41,40.74,True,16490.0,,178.01,,,,False,-18.02,100% CASHMERE POLO SWEATER | 100% cashmere. Straight design. Polo collar. Straight Silhouette. Fine Knit Structure. Buttonless collar. Long sleeves | 100% merino wool polo jumper | 100% cotton knitted polo structure | Composition: 100% cashmere,"China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:07:07.811639-04:00,2026-04-03T11:07:07.811659+00:00,92.63269,2026-04-03T11:05:00+00:00
17079111,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/draped-dress-with-metallic-detail_17079111,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/dresses/draped-dress-with-metallic-detail_17079111,Draped dress with metallic detail - Women | MANGO USA,,139.99,,,,False,7090.0,,76.47,,,,False,63.52,"Composition: 94% polyester, 6% elastane","Vietnam
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:07:50.038939-04:00,2026-04-03T11:07:50.038960+00:00,92.71342,2026-04-03T11:06:00+00:00
17081174,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/asymmetrical-strapless-top_17081174,https://shop.mango.com/in/en/p/women/tops/asymmetrical-strapless-top_17081174,Asymmetrical strapless top - Women | MANGO USA,,39.99,69.99,-43,42.86,True,3990.0,,43.04,,,,False,-3.05,"Crafted from a 100% cotton fabric, this top features a fitted and asymmetrical design. Its strapless bandeau style is complemented by side ruching and a side zipper fastening. Ideal for a total look | Composition: 100% cotton | Lining: 100% cotton","China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:08:31.559308-04:00,2026-04-03T11:08:31.559348+00:00,92.71342,2026-04-03T11:06:00+00:00
17082927,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/leopard-midi-dress_17082927,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/dresses/leopard-midi-dress_17082927,Leopard midi dress - Women | MANGO USA,,49.99,89.99,-44,44.45,True,4990.0,,53.87,,,,False,-3.88,Composition: 100% polyester,"China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:09:13.102532-04:00,2026-04-03T11:09:13.102577+00:00,92.63886,2026-04-03T11:07:00+00:00
17086335,Kids,comparison_girldresses,Kids_girldresses,https://shop.mango.com/us/en/p/baby-girls/dresses-and-jumpsuits/dresses/ethnic-print-dress_17086335,https://shop.mango.com/in/en/p/baby-girls/dresses-and-jumpsuits/dresses/ethnic-print-dress_17086335,Ethnic print dress - Kids | MANGO USA,,45.99,,,,False,2890.0,,31.2,,,,False,14.79,100% cotton fabric. A-line design. Printed design. Ethnic print. Round neck. Ruffles on the shoulders. Button closure at the back. Long sleeves with elastic cuffs. Gathered detail on the chest | Composition: 100% cotton,"Morocco
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:09:54.788730-04:00,2026-04-03T11:09:54.788763+00:00,92.63666,2026-04-03T11:08:00+00:00
27005938,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/jackets/reversible-quilted-water-repellent-reversible-jacket_27005938,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/jackets/reversible-quilted-water-repellent-reversible-jacket_27005938,Reversible quilted water-repellent reversible jacket - Men | MANGO USA,,159.99,,,,False,10990.0,,118.64,,,,False,41.35,Regular-fit 100% cotton pants | 100% cotton T-shirt regular fit | 100% cotton water-repellent jacket | Composition: 100% polyester | Inner fabric: 100% polyester,"Vietnam
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:10:35.943104-04:00,2026-04-03T11:10:35.943121+00:00,92.63083,2026-04-03T11:09:00+00:00
27013340,Women,comparison_jeans,Women_jeans,https://shop.mango.com/us/en/p/women/jeans/balloon/high-waisted-barrel-jeans_27013340,https://shop.mango.com/in/en/p/women/jeans/balloon/high-waisted-barrel-jeans_27013340,High-waisted barrel jeans - Women | MANGO USA,,45.99,69.99,-34,34.29,True,3990.0,,43.07,,,,False,2.92,Composition: 100% cotton,"Pakistan
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:11:17.445318-04:00,2026-04-03T11:11:17.445357+00:00,92.63083,2026-04-03T11:09:00+00:00
27021181,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/water-repellent-bomber-jacket_27021181,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/water-repellent-bomber-jacket_27021181,Water-repellent bomber jacket - Men | MANGO USA,,99.99,139.99,-29,28.57,True,9490.0,,102.44,,,,False,-2.45,"100% cotton water-repellent jacket | Composition: 100% polyester | Lining: 100% polyester | Rib: 94% polyester, 6% elastane | Filling: 100% polyester","Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:12:00.019809-04:00,2026-04-03T11:12:00.019853+00:00,92.63632,2026-04-03T11:10:00+00:00
27021183,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/double-face/faux-shearling-suede-jacket_27021183,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/double-face/faux-shearling-suede-jacket_27021183,Faux-shearling suede jacket - Men | MANGO USA,,179.99,199.99,-10,10.00,True,11990.0,,129.33,,,,False,50.66,"100% cotton T-shirt regular fit | 100% suede leather jacket | Composition: 94% polyester, 6% elastane | Inner fabric: 100% polyester | Piping: 88% polyester, 9% viscose, 3% cotton | Pockets lining: 65% polyester, 35% cotton","Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:12:41.304759-04:00,2026-04-03T11:12:41.304783+00:00,92.70771,2026-04-03T11:11:00+00:00
27021289,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/100-merino-wool-v-neck-sweater_27021289,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/100-merino-wool-v-neck-sweater_27021289,100% merino wool V-neck sweater - Men | MANGO USA,,59.99,79.99,-25,25.00,True,4990.0,,53.86,,,,False,6.13,"100% MERINO WOOL V-NECK SWEATER | 100% merino wool. Straight silhouette. V-neck. Fine knit fabric. Long sleeves with elastic cuffs. Long sleeves. Ribbed finish on neckline, sleeves, and hem. Straight hem. Exclusive Online | Turin 100% wool suit pants | 100% merino wool cardigan | 100% wool fine-knit sweater | 100% merino wool turtleneck sweater | Composition: 100% wool","China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:13:24.133546-04:00,2026-04-03T11:13:24.133583+00:00,92.64199,2026-04-03T11:12:00+00:00
27021319,Women,comparison_jeans,Women_jeans,https://shop.mango.com/us/en/p/women/jeans/balloon/mid-rise-balloon-jeans_27021319,https://shop.mango.com/in/en/p/women/jeans/balloon/mid-rise-balloon-jeans_27021319,Mid-rise balloon jeans - Women | MANGO USA,,45.99,89.99,-49,48.89,True,4990.0,,53.86,,,,False,-7.87,Composition: 100% cotton,"Morocco
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:14:05.868025-04:00,2026-04-03T11:14:05.868075+00:00,92.64199,2026-04-03T11:12:00+00:00
27024076,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/satin-top-with-straps_27024076,https://shop.mango.com/in/en/p/women/tops/basics/satin-top-with-straps_27024076,Satin top with straps - Women | MANGO USA,,69.99,,,,False,3990.0,,43.07,,,,False,26.92,Composition: 100% polyester | Lining: 100% polyester,"China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:14:47.612082-04:00,2026-04-03T11:14:47.612121+00:00,92.63751,2026-04-03T11:13:00+00:00
27025844,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/ribbed-knitted-top-with-zip_27025844,https://shop.mango.com/in/en/p/women/tops/basics/ribbed-knitted-top-with-zip_27025844,Ribbed knitted top with zip - Women | MANGO USA,,79.99,,,,False,4290.0,,46.31,,,,False,33.68,Composition: 100% cotton,"China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:15:29.987723-04:00,2026-04-03T11:15:29.987745+00:00,92.63057,2026-04-03T11:14:00+00:00
27031254,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/sweaters/wool-blend-sweater-with-zipper_27031254,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/sweaters/wool-blend-sweater-with-zip_27031254,Wool-blend sweater with zipper - Men | MANGO USA,,79.99,99.99,-20,20.00,True,6190.0,,66.82,,,,False,13.17,"100% cotton Oxford shirt | Composition: 35% wool, 35% acrylic, 30% polyamide","China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:16:11.042871-04:00,2026-04-03T11:16:11.042912+00:00,92.63057,2026-04-03T11:14:00+00:00
27031334,Women,comparison_outerwear,Women_outerwear,https://shop.mango.com/us/en/p/women/jackets/wool-jacket-with-shirt-collar_27031334,https://shop.mango.com/in/en/p/women/jackets/wool-jacket-with-shirt-collar_27031334,Wool jacket with shirt collar - Women | MANGO USA,,95.99,139.99,-31,31.43,True,6990.0,,75.45,,,,False,20.54,"Composition: 49% polyester, 45% wool, 4% acrylic, 1% polyamide, 1% viscose | Lining: 100% polyester","Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:16:53.156839-04:00,2026-04-03T11:16:53.156877+00:00,92.64132,2026-04-03T11:15:00+00:00
27037154,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/casual/printed-strapless-jumpsuit_27037154,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/casual/printed-strapless-jumpsuit_27037154,Printed strapless jumpsuit - Women | MANGO USA,,89.99,,,,False,4990.0,,53.82,,,,False,36.17,"Composition: 88% viscose, 12% polyamide | Lining: 100% cotton","China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:17:34.275489-04:00,2026-04-03T11:17:34.275516+00:00,92.70842,2026-04-03T11:16:00+00:00
27037158,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/halter-neck-denim-top_27037158,https://shop.mango.com/in/en/p/women/tops/basics/halter-neck-denim-top_27037158,Halter-neck denim top - Women | MANGO USA,,59.99,,,,False,3290.0,,35.49,,,,False,24.5,100% linen crop top | Composition: 100% cotton,"Bangladesh
CARE

Machine washing max",text=DETAILS,,text=DETAILS,,2026-04-03T07:18:16.050432-04:00,2026-04-03T11:18:16.050469+00:00,92.70842,2026-04-03T11:16:00+00:00
27041178,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/coats/coats/short-double-breasted-wool-coat_27041178,https://shop.mango.com/in/en/p/men/coats/coats/short-double-breasted-wool-coat_27041178,Short double-breasted wool coat - Men | MANGO USA,,179.99,229.99,-22,21.74,True,14990.0,,161.82,,,,False,18.17,"100% cotton regular-fit cropped jeans | Composition: 55% wool, 39% polyester, 2% polyamide, 2% acrylic, 2% lyocell | Lining: 100% polyester | Pockets lining: 80% polyester, 20% cotton | Body 2: 100% cotton","China
CARE

No washing

Do not bleach

Ironing max",text=DETAILS,,text=DETAILS,,2026-04-03T07:18:59.155900-04:00,2026-04-03T11:18:59.155929+00:00,92.63382,2026-04-03T11:17:00+00:00
27041191,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/denim/quilted-jacket-with-corduroy-collar_27041191,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/denim/quilted-jacket-with-corduroy-collar_27041191,Quilted jacket with corduroy collar - Men | MANGO USA,,139.99,,,,False,8390.0,,90.58,,,,False,49.41,"100% cotton slim-fit striped shirt | Composition: 100% cotton | Lining: 65% viscose, 35% polyester | Sleeve lining: 100% polyester | Filling: 100% polyester | Collar: 100% cotton","China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:19:40.797925-04:00,2026-04-03T11:19:40.797952+00:00,92.62284,2026-04-03T11:18:00+00:00
27041228,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/shirts---blouses/long-sleeve/slim-fit-poplin-shirt_27041228,https://shop.mango.com/in/en/p/women/shirts---blouses/shirts/slim-fit-poplin-shirt_27041228?c=30,Slim-fit poplin shirt - Women | MANGO USA,,49.99,,,,False,2990.0,,32.28,,,,False,17.71,"Composition: 96% cotton, 4% elastane","Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:20:22.784124-04:00,2026-04-03T11:20:22.784158+00:00,92.62284,2026-04-03T11:18:00+00:00
27041261,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/basics/100-cotton-structured-knitted-sweater_27041261,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/basics/100-cotton-structured-knitted-sweater_27041261,100% cotton structured knitted sweater - Men | MANGO USA,,59.99,79.99,-25,25.00,True,4990.0,,53.87,,,,False,6.12,"100% COTTON STRUCTURED KNITTED SWEATER | Regular fit. 100% Cotton. Structured knit fabric. Round neck. Long sleeves. Ribbed neck, cuffs, and hem | 100% merino wool cardigan | 100% wool fine-knit sweater | 100% cotton cable-knit sweater | Composition: 100% cotton","Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:21:04.127155-04:00,2026-04-03T11:21:04.127176+00:00,92.6306,2026-04-03T11:19:00+00:00
27041283,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/sweaters/ribbed-sweater-with-zip-neck_27041283,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/sweaters/ribbed-sweater-with-zip-neck_27041283,Ribbed sweater with zip neck - Men | MANGO USA,,69.99,,,,False,4290.0,,46.31,,,,False,23.68,"100% merino wool zip-neck sweater | 100% merino wool turtleneck sweater | 100% wool turtleneck sweater | Composition: 50% polyester, 40% cotton, 10% viscose","Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:21:45.487652-04:00,2026-04-03T11:21:45.487681+00:00,92.62768,2026-04-03T11:20:00+00:00
27041284,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/basics/100-wool-fine-knit-sweater_27041284,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/basics/100-wool-fine-knit-sweater_27041284,100% wool fine-knit sweater - Men | MANGO USA,,79.99,,,,False,4990.0,,53.83,,,,False,26.16,"100% WOOL FINE-KNIT SWEATER | 100% wool. Fine knit fabric. Regular fit. Round neck. Ribbed neck, cuffs and hem | 100% merino wool turtleneck sweater | 100% wool turtleneck sweater | 100% merino wool zip-neck sweater | Regular-fit 100% cotton trench coat | Composition: 100% wool","China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:22:27.134401-04:00,2026-04-03T11:22:27.134435+00:00,92.70233,2026-04-03T11:21:00+00:00
27041285,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/sweaters/100-merino-wool-zip-neck-sweater_27041285,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/sweaters/100-merino-wool-zip-neck-sweater_27041285,100% merino wool zip-neck sweater - Men | MANGO USA,,89.99,,,,False,5290.0,,57.06,,,,False,32.93,"100% MERINO WOOL ZIP-NECK SWEATER | Regular fit. 100% merino wool. Fine knit fabric. Perkins collar with zipper closure. Long sleeves with elastic cuffs. Ribbed finish on neckline, sleeves, and hem | 100% cotton slim-fit t-shirt | 100% merino wool turtleneck sweater | 100% wool turtleneck sweater | 100% wool fine-knit sweater | Composition: 100% wool","China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:23:08.915296-04:00,2026-04-03T11:23:08.915338+00:00,92.70233,2026-04-03T11:21:00+00:00
27042538,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/belt-shirt-dress_27042538?c=70,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/dresses/belt-shirt-dress_27042538?c=70,Belt shirt dress - Women | MANGO USA,,89.99,,,,False,4990.0,,53.87,,,,False,36.12,100% cotton fabric. Midi design. A-line design. Shirt collar. Short sleeves. Belt loops. Adjustable belt. Front button closure | Composition: 100% cotton,"China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:23:49.880446-04:00,2026-04-03T11:23:49.880483+00:00,92.62534,2026-04-03T11:22:00+00:00
27042539,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/casual/floral-embroidery-dress_27042539,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/casual/floral-embroidery-dress_27042539,Floral embroidery dress - Women | MANGO USA,,139.99,,,,False,6990.0,,75.47,,,,False,64.52,"100% cotton fabric. Midi design. A-line design. Low-cut Neckline. Sleeveless. Wide strap. Back zipper closure. Inner lining | Composition: 100% cotton | Lining: 80% polyester, 20% cotton | Embroidery: 50% cotton, 50% polyester","China
Dye",text=DETAILS,,text=DETAILS,text=COMPOSITION AND CARE,2026-04-03T07:24:31.275149-04:00,2026-04-03T11:24:31.275168+00:00,92.62221,2026-04-03T11:23:00+00:00
27044044,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/shirts---blouses/blouses/a-line-cotton-blouse_27044044,https://shop.mango.com/in/en/p/women/shirts---blouses/blouses/a-line-cotton-blouse_27044044,A-line cotton blouse - Women | MANGO USA,,59.99,,,,False,3290.0,,35.52,,,,False,24.47,Composition: 100% cotton | Lining: 100% cotton,"China
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:24:54.944416-04:00,2026-04-03T11:24:54.944501+00:00,92.62221,2026-04-03T11:23:00+00:00
27047783,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/top-with-straps-and-buttons_27047783,https://shop.mango.com/in/en/p/women/tops/basics/top-with-straps-and-buttons_27047783,Top with straps and buttons - Women | MANGO USA,,59.99,,,,False,3490.0,,37.68,,,,False,22.31,"Composition: 69% viscose, 31% polyamide","Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-04-03T07:25:36.519198-04:00,2026-04-03T11:25:36.519218+00:00,92.62487,2026-04-03T11:24:00+00:00
