Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate,time
05070902,100% LINEN RELAXED FIT PANTS - Light beige | ZARA United States,GENERAL,Light beige,79.9,,"
100",True,4350.0,46.56,,"
100",,True,33.34,100% LINEN RELAXED FIT PANTS | Composition: 100% linen | / 100% LINEN RELAXED FIT PANTS | 100% linen,Bangladesh,2026-04-02,93.43,10:59:21
00761440,BASIC RELAXED FIT JOGGING PANTS - Black | ZARA United States,GENERAL,Black,49.9,, 64,True,2550.0,27.29,, 64,,True,22.61,"Composition: 64% cotton, 36% polyester | 64% cotton | 36% polyester | 33% RCS-certified recycled polyester | 22% RCS-certified recycled cotton | 42% OCS certified organically grown cotton",Turkey,2026-04-02,93.43,10:59:21
04470460,RELAXED FIT COTTON - LINEN PANTS - Light beige | ZARA United States,GENERAL,Light beige,59.9,, 72,True,2950.0,31.57,, 72,,True,28.33,"Composition: 72% cotton, 28% linen | 72% cotton | 28% linen | 52% RCS-certified recycled cotton",Morocco,2026-04-02,93.43,10:59:21
06861391,RELAXED FIT PLEATED PANTS - Oyster-white | ZARA United States,GENERAL,Oyster-white,79.9,, 75,True,4350.0,46.56,, 75,,True,33.34,"Composition: 75% polyester, 19% viscose, 6% elastane | 75% polyester",Turkey,2026-04-02,93.43,10:59:21
03991445,RELAXED FIT PINSTRIPE CHINO PANTS - Ecru | ZARA United States,GENERAL,Ecru,79.9,, 100,True,4350.0,46.56,, 100,,True,33.34,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.43,10:59:21
05854412,RELAXED FIT TEXTURED SUIT WIDE-LEG PANTS - Brown / Taupe | ZARA United States,GENERAL,Brown / Taupe,99.9,, 63,True,,,,,,,,"Composition: 63% polyester, 27% viscose, 8% wool, 2% elastane | 63% polyester | 8% wool | 8% RWS certified wool | 63% RCS-certified recycled polyester",China,2026-04-02,93.43,10:59:21
02634235,RELAXED FIT FLOWY PANTS - Navy blue | ZARA United States,GENERAL,Navy blue,69.9,, 93,True,3950.0,42.28,, 93,,True,27.62,"Composition: 93% viscose, 7% polyester | 7% polyester",Bangladesh,2026-04-02,93.43,10:59:21
04442423,CONTRAST STRIPE BAND PANTS - Red | ZARA United States,GENERAL,Red,59.9,,"
100",True,2950.0,31.57,,"
100",,True,28.33,100% cotton | 90% polyester | 90% RCS-certified recycled polyester | 100% OCS certified organically grown cotton,Bangladesh,2026-04-02,93.43,10:59:21
04512653,FLOWY PLEATED PANTS - Ecru | ZARA United States,GENERAL,Ecru,79.9,, 87,True,4350.0,46.56,, 87,,True,33.34,"Composition: 87% lyocell, 13% polyester | 13% polyester",Morocco,2026-04-02,93.43,10:59:21
04048471,STRIPED RELAXED FIT CHINO PANTS - Blue | ZARA United States,GENERAL,Blue,79.9,, 100,True,4350.0,46.56,, 100,,True,33.34,Composition: 100% cotton | 100% cotton | 20% RCS-certified recycled cotton,Bangladesh,2026-04-02,93.43,10:59:21
05070204,HERRINGBONE WOOL BLEND SUIT PANTS - Gray | ZARA United States,GENERAL,Gray,79.9,,"
65",True,4350.0,46.56,,"
65",,True,33.34,65% polyester | 35% wool | 100% polyester | 35% RCS-certified recycled wool | 65% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,China,2026-04-02,93.43,10:59:21
00122235,FLOWY RELAXED FIT PANTS - Black | ZARA United States,GENERAL,Black,69.9,, 93,True,3950.0,42.28,, 93,,True,27.62,"Composition: 93% viscose, 7% polyester | 7% polyester",Bangladesh,2026-04-02,93.43,10:59:21
04550304,STRUCTURED COTTON - LINEN PANTS - Navy blue | ZARA United States,GENERAL,Navy blue,79.9,, 90,True,4350.0,46.56,, 90,,True,33.34,"Composition: 90% cotton, 10% linen | 90% cotton | 10% linen",Morocco,2026-04-02,93.43,10:59:21
06987450,RELAXED FIT CHINO PANTS WITH BELT LOOPS - Khaki | ZARA United States,GENERAL,Khaki,79.9,, 100,True,4350.0,46.56,, 100,,True,33.34,Composition: 100% cotton | 100% cotton | 25% RCS-certified recycled cotton,Bangladesh,2026-04-02,93.43,10:59:21
03991433,RELAXED FIT PINSTRIPE PANTS - Blue | ZARA United States,GENERAL,Blue,79.9,, 100,True,4350.0,46.56,, 100,,True,33.34,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.43,10:59:21
03284409,TEXTURED KNIT PANTS - Navy blue | ZARA United States,GENERAL,Navy blue,79.9,, 100,True,4350.0,46.56,, 100,,True,33.34,Composition: 100% cotton | 100% cotton,Bangladesh,2026-04-02,93.43,10:59:21
04146674,WOOL PLEATED PANTS - Ecru | ZARA United States,GENERAL,Ecru,99.9,, 59,True,5550.0,59.4,, 59,,True,40.5,"Composition: 59% polyester, 41% wool | 59% polyester | 41% wool | 41% RWS certified wool | 59% RCS-certified recycled polyester",Morocco,2026-04-02,93.43,10:59:21
05862111,RELAXED FIT PLEATED PANTS - Oyster-white | ZARA United States,GENERAL,Oyster-white,99.9,, 100,True,5550.0,59.4,, 100,,True,40.5,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.43,10:59:21
04365456,WASHED RELAXED FIT CHINO PANTS - Gray | ZARA United States,GENERAL,Gray,79.9,, 100,True,4350.0,46.56,, 100,,True,33.34,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Bangladesh,2026-04-02,93.43,10:59:21
01564110,PINSTRIPE SUIT PANTS - Anthracite Gray | ZARA United States,GENERAL,Anthracite Gray,79.9,, 23,True,4350.0,46.56,, 23,,True,33.34,"Relaxed fit pants made from 23% wool fabric. Front pockets and back double-welt pockets with button. Front zip and button closure. | Composition: 60% polyester, 23% wool, 17% viscose | 60% polyester | 23% wool | 23% RWS certified wool | 60% RCS-certified recycled polyester",Turkey,2026-04-02,93.43,10:59:21
03918426,CONTRAST STRIPE TEXTURED JOGGER PANTS - Ecru | ZARA United States,GENERAL,Ecru,79.9,,"
95",True,4350.0,46.56,,"
95",,True,33.34,95% polyester | 100% polyester | 95% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,Bangladesh,2026-04-02,93.43,10:59:21
00122400,CARGO PANTS WITH POCKETS - Brown | ZARA United States,GENERAL,Brown,79.9,, 100,True,2550.0,27.29,6550.0,,61.07,True,52.61,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Bangladesh,2026-04-02,93.43,10:59:21
00155315,FAUX LEATHER RELAXED FIT PANTS - Black | ZARA United States,GENERAL,Black,79.9,,"
100",True,4350.0,46.56,,"
100",,True,33.34,100% polyester | 100% cotton | 100% RCS-certified recycled polyester | 100% OCS certified organically grown cotton,China,2026-04-02,93.43,10:59:21
03918305,PARACHUTE CARGO PANTS - Gray | ZARA United States,GENERAL,Gray,79.9,, 100,True,4350.0,46.56,, 100,,True,33.34,Composition: 100% cotton | 100% cotton,China,2026-04-02,93.43,10:59:21
04036070,RELAXED FIT PLEATED PANTS - Sand | ZARA United States,GENERAL,Sand,79.9,, 67,True,4350.0,46.56,, 67,,True,33.34,"Composition: 67% polyester, 27% viscose, 6% elastane | 67% polyester | 67% RCS-certified recycled polyester",Morocco,2026-04-02,93.43,10:59:21
06861735,RELAXED FIT PANTS - Light beige | ZARA United States,GENERAL,Light beige,69.9,, 100,True,3950.0,42.28,, 100,,True,27.62,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.43,10:59:21
01195466,RELAXED FIT LINEN - VISCOSE PANTS - Black | ZARA United States,GENERAL,Black,69.9,, 52,True,3950.0,42.28,, 52,,True,27.62,"Composition: 52% linen, 48% viscose | 52% linen | 52% certified European grown linen",Bangladesh,2026-04-02,93.43,10:59:21
01195235,FLOWY RELAXED FIT PANTS - Brown / Taupe | ZARA United States,GENERAL,Brown / Taupe,59.9,, 93,True,,,,,,,,"Composition: 93% viscose, 7% polyester | 7% polyester",Bangladesh,2026-04-02,93.43,10:59:21
03918440,CONTRAST STRIPES TECHNICAL JOGGER PANTS - Red | ZARA United States,GENERAL,Red,59.9,, 100,True,2950.0,31.57,, 100,,True,28.33,,Bangladesh,2026-04-02,93.43,10:59:21
01195462,FLOWY PLEATED PANTS - Olive green | ZARA United States,GENERAL,Olive green,59.9,, 89,True,2950.0,31.57,, 89,,True,28.33,"Composition: 89% lyocell, 11% polyester | 11% polyester",Bangladesh,2026-04-02,93.43,10:59:21
05085100,RELAXED FIT SEQUIN PANTS - Dark navy | ZARA United States,GENERAL,Dark navy,179.0,, 18,True,10950.0,117.2,, 18,,True,61.8,"Composition: 68% polyester, 18% viscose, 14% wool | 68% polyester | 14% wool | 14% RCS-certified recycled wool | 68% RCS-certified recycled polyester",China,2026-04-02,93.43,10:59:21
00706706,RELAXED FIT COTTON - LINEN PANTS - Mink | ZARA United States,GENERAL,Mink,99.9,, 79,True,5550.0,59.4,, 79,,True,40.5,"Composition: 79% cotton, 21% linen | 79% cotton | 21% linen | 79% OCS certified organically grown cotton",Turkey,2026-04-02,93.43,10:59:21
03991466,PLEATED DENIM CHINO PANTS - Indigo | ZARA United States,GENERAL,Indigo,99.9,, 100,True,5550.0,59.4,, 100,,True,40.5,Composition: 100% cotton | 100% cotton,Turkey,2026-04-02,93.43,10:59:21
07563404,RELAXED FIT STUDDED PANTS - Sand / Marl | ZARA United States,GENERAL,Sand / Marl,99.9,, 100,True,5550.0,59.4,, 100,,True,40.5,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.43,10:59:21
01564115,FLOWY PLEATED BELTED PANTS - Mid-green | ZARA United States,GENERAL,Mid-green,99.9,, 60,True,5550.0,59.4,, 60,,True,40.5,"Composition: 60% lyocell, 40% cotton | 40% cotton",Turkey,2026-04-02,93.43,10:59:21
06096324,COLOR BLOCK TECHNICAL SOCCER PANTS - Burgundy | ZARA United States,GENERAL,Burgundy,89.9,, 95,True,5550.0,59.4,, 95,,True,30.5,,China,2026-04-02,93.43,10:59:21
04514426,RELAXED FIT PLEATED CHINO PANTS - Beige | ZARA United States,GENERAL,Beige,79.9,,"
100",True,4350.0,46.56,,"
100",,True,33.34,100% cotton | 55% cotton | 45% polyester,Turkey,2026-04-02,93.43,10:59:21
06917416,RELAXED FIT PLEATED PANTS - Brown | ZARA United States,GENERAL,Brown,79.9,, 98,True,4350.0,46.56,, 98,,True,33.34,"Composition: 98% cotton, 2% elastane | 98% cotton",Morocco,2026-04-02,93.43,10:59:21
04575425,MULTI-POCKET PANTS - Dark gray | ZARA United States,GENERAL,Dark gray,79.9,, 100,True,4350.0,46.56,, 100,,True,33.34,Composition: 100% cotton | 100% cotton | 70% RCS-certified recycled cotton | 30% OCS certified organically grown cotton,Cambodia,2026-04-02,93.43,10:59:21
01437361,TECHNICAL WIDE FIT JOGGER PANTS - Dark gray | ZARA United States,GENERAL,Dark gray,47.94,79.9,-40,True,2050.0,21.94,4350.0,-52,52.87,True,26.0,"Composition: 68% polyester, 24% viscose, 8% elastane | 68% polyester | 68% RCS-certified recycled polyester",China,2026-04-02,93.43,10:59:21
00108406,STUDDED CARPENTER PANTS - Navy blue | ZARA United States,GENERAL,Navy blue,79.9,, 99,True,4350.0,46.56,, 99,,True,33.34,"Composition: 99% cotton, 1% elastane | 99% cotton | 70% OCS certified organically grown cotton | 29% RCS-certified recycled cotton",Bangladesh,2026-04-02,93.43,10:59:21
03286420,WASHED RELAXED FIT PANTS - Gray / Blue | ZARA United States,GENERAL,Gray / Blue,69.9,,"
100",True,3950.0,42.28,,"
100",,True,27.62,100% cotton | 65% polyester | 35% cotton | 100% RCS-certified recycled cotton | 65% RCS-certified recycled polyester | 35% RCS-certified recycled cotton,Cambodia,2026-04-02,93.43,10:59:21
04387340,TECHNICAL RELAXED FIT PANTS - Faded blue | ZARA United States,GENERAL,Faded blue,69.9,, 100,True,4350.0,46.56,, 100,,True,23.34,,China,2026-04-02,93.43,10:59:21
04575430,RELAXED FIT CARGO PANTS - Black | ZARA United States,GENERAL,Black,69.9,, 100,True,3950.0,42.28,, 100,,True,27.62,Composition: 100% cotton | 100% cotton | 70% RCS-certified recycled cotton | 30% OCS certified organically grown cotton,Cambodia,2026-04-02,93.43,10:59:21
04277029,RELAXED FIT FLOWY PANTS - Brown | ZARA United States,GENERAL,Brown,59.9,, 88,True,2950.0,31.57,, 88,,True,28.33,"Composition: 88% modal, 12% polyester | 12% polyester",Morocco,2026-04-02,93.43,10:59:21
04365403,RELAXED FIT COTTON - LINEN PANTS - Black / White | ZARA United States,GENERAL,Black / White,59.9,, 19,True,2950.0,31.57,, 19,,True,28.33,"Relaxed fit pants made of a fabric blend with cotton and 19% linen. Waist with front pleat detail. Front pockets and back patch pockets. Front zip and button closure. | Composition: 81% cotton, 19% linen | 81% cotton | 19% linen",Bangladesh,2026-04-02,93.43,10:59:21
00108310,RELAXED FIT CARGO PANTS - Light khaki | ZARA United States,GENERAL,Light khaki,41.94,69.9,-40,True,2350.0,25.15,2950.0,-20,20.34,True,16.79,"Composition: 98% cotton, 2% elastane | 98% cotton",Bangladesh,2026-04-02,93.43,10:59:21
01195460,RELAXED FIT PANTS - Pale pink | ZARA United States,GENERAL,Pale pink,79.9,, 98,True,4350.0,46.56,, 98,,True,33.34,"Composition: 98% cotton, 2% elastane | 98% cotton",Bangladesh,2026-04-02,93.43,10:59:21
04630774,RELAXED FIT PANTS WITH BELT LOOPS - Brown | ZARA United States,GENERAL,Brown,69.9,, 100,True,3950.0,42.28,, 100,,True,27.62,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Morocco,2026-04-02,93.43,10:59:21
04340736,RELAXED FIT SUIT PANTS - Ecru / Khaki | ZARA United States,GENERAL,Ecru / Khaki,79.9,, 92,True,4350.0,46.56,, 92,,True,33.34,"Composition: 92% modal, 8% polyester | 8% polyester",Morocco,2026-04-02,93.43,10:59:21
04264640,PLEATED CHINO PANTS - Sand | ZARA United States,GENERAL,Sand,99.9,, 100,True,5550.0,59.4,, 100,,True,40.5,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Morocco,2026-04-02,93.43,10:59:21
06917405,PLEATED CHINO PANTS - Green | ZARA United States,GENERAL,Green,79.9,, 98,True,4350.0,46.56,, 98,,True,33.34,"Composition: 98% cotton, 2% elastane | 98% cotton",Morocco,2026-04-02,93.43,10:59:21
08054402,RELAXED FIT INTERLOCK JOGGING PANTS - Mint | ZARA United States,GENERAL,Mint,79.9,, 57,True,4350.0,46.56,, 57,,True,33.34,"Composition: 57% cotton, 43% polyester | 57% cotton | 43% polyester | 43% RCS-certified recycled polyester | 34% RCS-certified recycled cotton | 23% OCS certified organically grown cotton",Cambodia,2026-04-02,93.43,10:59:21
08062451,RELAXED FIT CHINO PANTS WITH BELT LOOPS - Blue | ZARA United States,GENERAL,Blue,79.9,, 100,True,4350.0,46.56,, 100,,True,33.34,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Bangladesh,2026-04-02,93.43,10:59:21
06861400,WASHED RELAXED FIT PANTS - Light green | ZARA United States,GENERAL,Light green,79.9,, 100,True,4350.0,46.56,, 100,,True,33.34,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.43,10:59:21
04044111,RELAXED FIT PLEATED PANTS AARON LEVINE X ZARA - Black | ZARA United States,GENERAL,Black,119.0,, 100,True,6550.0,70.11,, 100,,True,48.89,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Morocco,2026-04-02,93.43,10:59:21
00840453,FLOCKED STRIPED RELAXED FIT PANTS - Billiard green | ZARA United States,GENERAL,Billiard green,119.0,, 100,True,6550.0,70.11,, 100,,True,48.89,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.43,10:59:21
04154228,WASHED EFFECT SUIT PANTS - Taupe gray | ZARA United States,GENERAL,Taupe gray,79.9,, 98,True,4350.0,46.56,, 98,,True,33.34,"Composition: 98% cotton, 2% elastane | 98% cotton",Morocco,2026-04-02,93.43,10:59:21
01437448,TIE-DYE PRINT PLEATED PANTS - Beige | ZARA United States,GENERAL,Beige,119.0,, 57,True,6550.0,70.11,, 57,,True,48.89,"Composition: 57% cotton, 27% linen, 16% lyocell | 57% cotton | 27% linen | 57% RCS-certified recycled cotton",China,2026-04-02,93.43,10:59:21
05862420,KEYCHAIN PRINT PANTS - Ice | ZARA United States,GENERAL,Ice,99.9,, 100,True,5550.0,59.4,, 100,,True,40.5,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.43,10:59:21
04191837,PINSTRIPE SUIT PANTS - Black | ZARA United States,GENERAL,Black,79.9,, 51,True,4350.0,46.56,, 51,,True,33.34,"Composition: 51% polyester, 33% viscose, 14% wool, 2% elastane | 51% polyester | 14% wool | 14% RWS certified wool | 51% RCS-certified recycled polyester",Morocco,2026-04-02,93.43,10:59:21
05862308,TEXTURED JACQUARD PANTS - Black | ZARA United States,GENERAL,Black,79.9,, 100,True,4350.0,46.56,, 100,,True,33.34,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.43,10:59:21
06981336,PLAID RELAXED FIT PANTS - Beige | ZARA United States,GENERAL,Beige,79.9,, 24,True,4350.0,46.56,, 24,,True,33.34,"Relaxed fit pants made from 24% wool fabric. Waist with front pleat detail. Front pockets and back welt pockets. Front zip and hidden metal hook closure. | Composition: 33% polyester, 31% acrylic, 24% wool, 7% cotton, 5% other fibres | 33% polyester | 24% wool | 7% cotton | 7% RCS-certified recycled cotton | 33% RCS-certified recycled polyester | 24% RCS-certified recycled wool",Morocco,2026-04-02,93.43,10:59:21
01195400,RELAXED BALLOON FIT PLEATED PANTS - Black | ZARA United States,GENERAL,Black,79.9,, 100,True,4350.0,46.56,, 100,,True,33.34,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Bangladesh,2026-04-02,93.43,10:59:21
09494026,FLOWY RELAXED FIT PANTS - White | ZARA United States,GENERAL,White,69.9,, 55,True,3950.0,42.28,, 55,,True,27.62,"Composition: 55% cotton, 42% lyocell, 3% elastane | 55% cotton | 55% OCS certified organically grown cotton",Morocco,2026-04-02,93.43,10:59:21
03715201,RELAXED FIT FLOCKED PANTS - Gray | ZARA United States,GENERAL,Gray,79.9,,"
100",True,4350.0,46.56,,"
100",,True,33.34,100% cotton | 100% RCS-certified recycled cotton,Cambodia,2026-04-02,93.43,10:59:21
05320204,RELAXED FIT PINSTRIPE PANTS - Navy blue | ZARA United States,GENERAL,Navy blue,69.9,, 66,True,3950.0,42.28,, 66,,True,27.62,"Composition: 66% polyester, 31% viscose, 3% elastane | 66% polyester",China,2026-04-02,93.43,10:59:21
03046409,RELAXED FIT PANTS WITH TWISTED SEAM - Anthracite grey | ZARA United States,GENERAL,Anthracite grey,59.9,, 100,True,2950.0,31.57,, 100,,True,28.33,Composition: 100% cotton | 100% cotton | 100% RCS-certified recycled cotton,China,2026-04-02,93.43,10:59:21
